GEOID,concept,total_pop,label,county,estimate,pct
47065,Hispanic Or Latino,9965,Regular high school diploma,"Hamilton County, Tennessee",1529,0.15343702960361263
47065,Hispanic Or Latino,9965,"Some college, no degree","Hamilton County, Tennessee",1697,0.17029603612644256
47065,Hispanic Or Latino,9965,Total Population,"Hamilton County, Tennessee",9965,1
37063,Native Hawaiian And Other Pacific Islander Alone,NA,"9th to 12th grade, no diploma","Durham County, North Carolina",NA,NA
37063,Native Hawaiian And Other Pacific Islander Alone,NA,Associate's degree,"Durham County, North Carolina",NA,NA
37063,Native Hawaiian And Other Pacific Islander Alone,NA,Bachelor's degree,"Durham County, North Carolina",NA,NA
37063,Native Hawaiian And Other Pacific Islander Alone,NA,GED or alternative credential,"Durham County, North Carolina",NA,NA
37063,Native Hawaiian And Other Pacific Islander Alone,NA,Graduate or professional degree,"Durham County, North Carolina",NA,NA
37063,Native Hawaiian And Other Pacific Islander Alone,NA,Less than 9th grade,"Durham County, North Carolina",NA,NA
37063,Native Hawaiian And Other Pacific Islander Alone,NA,Regular high school diploma,"Durham County, North Carolina",NA,NA
37063,Native Hawaiian And Other Pacific Islander Alone,NA,"Some college, no degree","Durham County, North Carolina",NA,NA
37063,Native Hawaiian And Other Pacific Islander Alone,NA,Total Population,"Durham County, North Carolina",NA,NA
37067,Native Hawaiian And Other Pacific Islander Alone,NA,"9th to 12th grade, no diploma","Forsyth County, North Carolina",NA,NA
37067,Native Hawaiian And Other Pacific Islander Alone,NA,Associate's degree,"Forsyth County, North Carolina",NA,NA
37067,Native Hawaiian And Other Pacific Islander Alone,NA,Bachelor's degree,"Forsyth County, North Carolina",NA,NA
37067,Native Hawaiian And Other Pacific Islander Alone,NA,GED or alternative credential,"Forsyth County, North Carolina",NA,NA
37067,Native Hawaiian And Other Pacific Islander Alone,NA,Graduate or professional degree,"Forsyth County, North Carolina",NA,NA
37067,Native Hawaiian And Other Pacific Islander Alone,NA,Less than 9th grade,"Forsyth County, North Carolina",NA,NA
37067,Native Hawaiian And Other Pacific Islander Alone,NA,Regular high school diploma,"Forsyth County, North Carolina",NA,NA
37067,Native Hawaiian And Other Pacific Islander Alone,NA,"Some college, no degree","Forsyth County, North Carolina",NA,NA
37067,Native Hawaiian And Other Pacific Islander Alone,NA,Total Population,"Forsyth County, North Carolina",NA,NA
37081,Native Hawaiian And Other Pacific Islander Alone,NA,"9th to 12th grade, no diploma","Guilford County, North Carolina",NA,NA
37081,Native Hawaiian And Other Pacific Islander Alone,NA,Associate's degree,"Guilford County, North Carolina",NA,NA
37081,Native Hawaiian And Other Pacific Islander Alone,NA,Bachelor's degree,"Guilford County, North Carolina",NA,NA
37081,Native Hawaiian And Other Pacific Islander Alone,NA,GED or alternative credential,"Guilford County, North Carolina",NA,NA
37081,Native Hawaiian And Other Pacific Islander Alone,NA,Graduate or professional degree,"Guilford County, North Carolina",NA,NA
37081,Native Hawaiian And Other Pacific Islander Alone,NA,Less than 9th grade,"Guilford County, North Carolina",NA,NA
37081,Native Hawaiian And Other Pacific Islander Alone,NA,Regular high school diploma,"Guilford County, North Carolina",NA,NA
37081,Native Hawaiian And Other Pacific Islander Alone,NA,"Some college, no degree","Guilford County, North Carolina",NA,NA
37081,Native Hawaiian And Other Pacific Islander Alone,NA,Total Population,"Guilford County, North Carolina",NA,NA
37119,Native Hawaiian And Other Pacific Islander Alone,NA,"9th to 12th grade, no diploma","Mecklenburg County, North Carolina",NA,NA
37119,Native Hawaiian And Other Pacific Islander Alone,NA,Associate's degree,"Mecklenburg County, North Carolina",NA,NA
37119,Native Hawaiian And Other Pacific Islander Alone,NA,Bachelor's degree,"Mecklenburg County, North Carolina",NA,NA
37119,Native Hawaiian And Other Pacific Islander Alone,NA,GED or alternative credential,"Mecklenburg County, North Carolina",NA,NA
37119,Native Hawaiian And Other Pacific Islander Alone,NA,Graduate or professional degree,"Mecklenburg County, North Carolina",NA,NA
37119,Native Hawaiian And Other Pacific Islander Alone,NA,Less than 9th grade,"Mecklenburg County, North Carolina",NA,NA
37119,Native Hawaiian And Other Pacific Islander Alone,NA,Regular high school diploma,"Mecklenburg County, North Carolina",NA,NA
37119,Native Hawaiian And Other Pacific Islander Alone,NA,"Some college, no degree","Mecklenburg County, North Carolina",NA,NA
37119,Native Hawaiian And Other Pacific Islander Alone,NA,Total Population,"Mecklenburg County, North Carolina",NA,NA
37129,Native Hawaiian And Other Pacific Islander Alone,NA,"9th to 12th grade, no diploma","New Hanover County, North Carolina",NA,NA
37129,Native Hawaiian And Other Pacific Islander Alone,NA,Associate's degree,"New Hanover County, North Carolina",NA,NA
37129,Native Hawaiian And Other Pacific Islander Alone,NA,Bachelor's degree,"New Hanover County, North Carolina",NA,NA
37129,Native Hawaiian And Other Pacific Islander Alone,NA,GED or alternative credential,"New Hanover County, North Carolina",NA,NA
37129,Native Hawaiian And Other Pacific Islander Alone,NA,Graduate or professional degree,"New Hanover County, North Carolina",NA,NA
37129,Native Hawaiian And Other Pacific Islander Alone,NA,Less than 9th grade,"New Hanover County, North Carolina",NA,NA
37129,Native Hawaiian And Other Pacific Islander Alone,NA,Regular high school diploma,"New Hanover County, North Carolina",NA,NA
37129,Native Hawaiian And Other Pacific Islander Alone,NA,"Some college, no degree","New Hanover County, North Carolina",NA,NA
37129,Native Hawaiian And Other Pacific Islander Alone,NA,Total Population,"New Hanover County, North Carolina",NA,NA
37183,Native Hawaiian And Other Pacific Islander Alone,NA,"9th to 12th grade, no diploma","Wake County, North Carolina",NA,NA
37183,Native Hawaiian And Other Pacific Islander Alone,NA,Associate's degree,"Wake County, North Carolina",NA,NA
37183,Native Hawaiian And Other Pacific Islander Alone,NA,Bachelor's degree,"Wake County, North Carolina",NA,NA
37183,Native Hawaiian And Other Pacific Islander Alone,NA,GED or alternative credential,"Wake County, North Carolina",NA,NA
37183,Native Hawaiian And Other Pacific Islander Alone,NA,Graduate or professional degree,"Wake County, North Carolina",NA,NA
37183,Native Hawaiian And Other Pacific Islander Alone,NA,Less than 9th grade,"Wake County, North Carolina",NA,NA
37183,Native Hawaiian And Other Pacific Islander Alone,NA,Regular high school diploma,"Wake County, North Carolina",NA,NA
37183,Native Hawaiian And Other Pacific Islander Alone,NA,"Some college, no degree","Wake County, North Carolina",NA,NA
37183,Native Hawaiian And Other Pacific Islander Alone,NA,Total Population,"Wake County, North Carolina",NA,NA
45045,Native Hawaiian And Other Pacific Islander Alone,NA,"9th to 12th grade, no diploma","Greenville County, South Carolina",NA,NA
45045,Native Hawaiian And Other Pacific Islander Alone,NA,Associate's degree,"Greenville County, South Carolina",NA,NA
45045,Native Hawaiian And Other Pacific Islander Alone,NA,Bachelor's degree,"Greenville County, South Carolina",NA,NA
45045,Native Hawaiian And Other Pacific Islander Alone,NA,GED or alternative credential,"Greenville County, South Carolina",NA,NA
45045,Native Hawaiian And Other Pacific Islander Alone,NA,Graduate or professional degree,"Greenville County, South Carolina",NA,NA
45045,Native Hawaiian And Other Pacific Islander Alone,NA,Less than 9th grade,"Greenville County, South Carolina",NA,NA
45045,Native Hawaiian And Other Pacific Islander Alone,NA,Regular high school diploma,"Greenville County, South Carolina",NA,NA
45045,Native Hawaiian And Other Pacific Islander Alone,NA,"Some college, no degree","Greenville County, South Carolina",NA,NA
45045,Native Hawaiian And Other Pacific Islander Alone,NA,Total Population,"Greenville County, South Carolina",NA,NA
45083,Native Hawaiian And Other Pacific Islander Alone,NA,"9th to 12th grade, no diploma","Spartanburg County, South Carolina",NA,NA
45083,Native Hawaiian And Other Pacific Islander Alone,NA,Associate's degree,"Spartanburg County, South Carolina",NA,NA
45083,Native Hawaiian And Other Pacific Islander Alone,NA,Bachelor's degree,"Spartanburg County, South Carolina",NA,NA
45083,Native Hawaiian And Other Pacific Islander Alone,NA,GED or alternative credential,"Spartanburg County, South Carolina",NA,NA
45083,Native Hawaiian And Other Pacific Islander Alone,NA,Graduate or professional degree,"Spartanburg County, South Carolina",NA,NA
45083,Native Hawaiian And Other Pacific Islander Alone,NA,Less than 9th grade,"Spartanburg County, South Carolina",NA,NA
45083,Native Hawaiian And Other Pacific Islander Alone,NA,Regular high school diploma,"Spartanburg County, South Carolina",NA,NA
45083,Native Hawaiian And Other Pacific Islander Alone,NA,"Some college, no degree","Spartanburg County, South Carolina",NA,NA
45083,Native Hawaiian And Other Pacific Islander Alone,NA,Total Population,"Spartanburg County, South Carolina",NA,NA
47065,Native Hawaiian And Other Pacific Islander Alone,NA,"9th to 12th grade, no diploma","Hamilton County, Tennessee",NA,NA
47065,Native Hawaiian And Other Pacific Islander Alone,NA,Associate's degree,"Hamilton County, Tennessee",NA,NA
47065,Native Hawaiian And Other Pacific Islander Alone,NA,Bachelor's degree,"Hamilton County, Tennessee",NA,NA
47065,Native Hawaiian And Other Pacific Islander Alone,NA,GED or alternative credential,"Hamilton County, Tennessee",NA,NA
47065,Native Hawaiian And Other Pacific Islander Alone,NA,Graduate or professional degree,"Hamilton County, Tennessee",NA,NA
47065,Native Hawaiian And Other Pacific Islander Alone,NA,Less than 9th grade,"Hamilton County, Tennessee",NA,NA
47065,Native Hawaiian And Other Pacific Islander Alone,NA,Regular high school diploma,"Hamilton County, Tennessee",NA,NA
47065,Native Hawaiian And Other Pacific Islander Alone,NA,"Some college, no degree","Hamilton County, Tennessee",NA,NA
47065,Native Hawaiian And Other Pacific Islander Alone,NA,Total Population,"Hamilton County, Tennessee",NA,NA
37063,Some Other Race Alone,6946,"9th to 12th grade, no diploma","Durham County, North Carolina",883,0.12712352433054996
37063,Some Other Race Alone,6946,Associate's degree,"Durham County, North Carolina",120,0.017276130146847105
37063,Some Other Race Alone,6946,Bachelor's degree,"Durham County, North Carolina",883,0.12712352433054996
37063,Some Other Race Alone,6946,GED or alternative credential,"Durham County, North Carolina",135,0.019435646415202994
37063,Some Other Race Alone,6946,Graduate or professional degree,"Durham County, North Carolina",616,0.08868413475381515
37063,Some Other Race Alone,6946,Less than 9th grade,"Durham County, North Carolina",1723,0.2480564353584797
37063,Some Other Race Alone,6946,Regular high school diploma,"Durham County, North Carolina",1725,0.24834437086092714
37063,Some Other Race Alone,6946,"Some college, no degree","Durham County, North Carolina",861,0.12395623380362798
37063,Some Other Race Alone,6946,Total Population,"Durham County, North Carolina",6946,1
37067,Some Other Race Alone,5398,"9th to 12th grade, no diploma","Forsyth County, North Carolina",572,0.10596517228603186
37067,Some Other Race Alone,5398,Associate's degree,"Forsyth County, North Carolina",98,0.018154872174879585
37067,Some Other Race Alone,5398,Bachelor's degree,"Forsyth County, North Carolina",628,0.11633938495739163
37067,Some Other Race Alone,5398,GED or alternative credential,"Forsyth County, North Carolina",365,0.06761763616154132
37067,Some Other Race Alone,5398,Graduate or professional degree,"Forsyth County, North Carolina",606,0.11226380140792887
37067,Some Other Race Alone,5398,Less than 9th grade,"Forsyth County, North Carolina",1394,0.25824379399777697
37067,Some Other Race Alone,5398,Regular high school diploma,"Forsyth County, North Carolina",842,0.15598369766580214
37067,Some Other Race Alone,5398,"Some college, no degree","Forsyth County, North Carolina",893,0.16543164134864766
37067,Some Other Race Alone,5398,Total Population,"Forsyth County, North Carolina",5398,1
37081,Some Other Race Alone,NA,"9th to 12th grade, no diploma","Guilford County, North Carolina",NA,NA
37081,Some Other Race Alone,NA,Associate's degree,"Guilford County, North Carolina",NA,NA
37081,Some Other Race Alone,NA,Bachelor's degree,"Guilford County, North Carolina",NA,NA
37081,Some Other Race Alone,NA,GED or alternative credential,"Guilford County, North Carolina",NA,NA
37081,Some Other Race Alone,NA,Graduate or professional degree,"Guilford County, North Carolina",NA,NA
37081,Some Other Race Alone,NA,Less than 9th grade,"Guilford County, North Carolina",NA,NA
37081,Some Other Race Alone,NA,Regular high school diploma,"Guilford County, North Carolina",NA,NA
37081,Some Other Race Alone,NA,"Some college, no degree","Guilford County, North Carolina",NA,NA
37081,Some Other Race Alone,NA,Total Population,"Guilford County, North Carolina",NA,NA
37119,Some Other Race Alone,35288,"9th to 12th grade, no diploma","Mecklenburg County, North Carolina",3371,0.09552822489231466
37119,Some Other Race Alone,35288,Associate's degree,"Mecklenburg County, North Carolina",1290,0.03655633643164815
37119,Some Other Race Alone,35288,Bachelor's degree,"Mecklenburg County, North Carolina",4086,0.11579007027884833
37119,Some Other Race Alone,35288,GED or alternative credential,"Mecklenburg County, North Carolina",585,0.016577873498073
37119,Some Other Race Alone,35288,Graduate or professional degree,"Mecklenburg County, North Carolina",961,0.027233053729313082
37119,Some Other Race Alone,35288,Less than 9th grade,"Mecklenburg County, North Carolina",12662,0.35881886193606893
37119,Some Other Race Alone,35288,Regular high school diploma,"Mecklenburg County, North Carolina",8142,0.23072999319882112
37119,Some Other Race Alone,35288,"Some college, no degree","Mecklenburg County, North Carolina",4191,0.11876558603491272
37119,Some Other Race Alone,35288,Total Population,"Mecklenburg County, North Carolina",35288,1
37129,Some Other Race Alone,NA,"9th to 12th grade, no diploma","New Hanover County, North Carolina",NA,NA
37129,Some Other Race Alone,NA,Associate's degree,"New Hanover County, North Carolina",NA,NA
37129,Some Other Race Alone,NA,Bachelor's degree,"New Hanover County, North Carolina",NA,NA
37129,Some Other Race Alone,NA,GED or alternative credential,"New Hanover County, North Carolina",NA,NA
37129,Some Other Race Alone,NA,Graduate or professional degree,"New Hanover County, North Carolina",NA,NA
37129,Some Other Race Alone,NA,Less than 9th grade,"New Hanover County, North Carolina",NA,NA
37129,Some Other Race Alone,NA,Regular high school diploma,"New Hanover County, North Carolina",NA,NA
37129,Some Other Race Alone,NA,"Some college, no degree","New Hanover County, North Carolina",NA,NA
37129,Some Other Race Alone,NA,Total Population,"New Hanover County, North Carolina",NA,NA
37183,Some Other Race Alone,26029,"9th to 12th grade, no diploma","Wake County, North Carolina",2729,0.10484459641169465
37183,Some Other Race Alone,26029,Associate's degree,"Wake County, North Carolina",1966,0.07553113834569135
37183,Some Other Race Alone,26029,Bachelor's degree,"Wake County, North Carolina",2035,0.0781820277382919
37183,Some Other Race Alone,26029,GED or alternative credential,"Wake County, North Carolina",1184,0.045487725229551655
37183,Some Other Race Alone,26029,Graduate or professional degree,"Wake County, North Carolina",1939,0.07449383380076069
37183,Some Other Race Alone,26029,Less than 9th grade,"Wake County, North Carolina",7600,0.29198202005455454
37183,Some Other Race Alone,26029,Regular high school diploma,"Wake County, North Carolina",5788,0.22236735948365285
37183,Some Other Race Alone,26029,"Some college, no degree","Wake County, North Carolina",2788,0.10711129893580237
37183,Some Other Race Alone,26029,Total Population,"Wake County, North Carolina",26029,1
45045,Some Other Race Alone,9412,"9th to 12th grade, no diploma","Greenville County, South Carolina",1267,0.1346153846153846
45045,Some Other Race Alone,9412,Associate's degree,"Greenville County, South Carolina",66,0.0070123246918827025
45045,Some Other Race Alone,9412,Bachelor's degree,"Greenville County, South Carolina",761,0.08085422864428389
45045,Some Other Race Alone,9412,GED or alternative credential,"Greenville County, South Carolina",435,0.046217594560135994
45045,Some Other Race Alone,9412,Graduate or professional degree,"Greenville County, South Carolina",432,0.045898852528686786
45045,Some Other Race Alone,9412,Less than 9th grade,"Greenville County, South Carolina",3041,0.32309817254568635
45045,Some Other Race Alone,9412,Regular high school diploma,"Greenville County, South Carolina",2396,0.2545686357841054
45045,Some Other Race Alone,9412,"Some college, no degree","Greenville County, South Carolina",1014,0.10773480662983426
45045,Some Other Race Alone,9412,Total Population,"Greenville County, South Carolina",9412,1
45083,Some Other Race Alone,NA,"9th to 12th grade, no diploma","Spartanburg County, South Carolina",NA,NA
45083,Some Other Race Alone,NA,Associate's degree,"Spartanburg County, South Carolina",NA,NA
45083,Some Other Race Alone,NA,Bachelor's degree,"Spartanburg County, South Carolina",NA,NA
45083,Some Other Race Alone,NA,GED or alternative credential,"Spartanburg County, South Carolina",NA,NA
45083,Some Other Race Alone,NA,Graduate or professional degree,"Spartanburg County, South Carolina",NA,NA
45083,Some Other Race Alone,NA,Less than 9th grade,"Spartanburg County, South Carolina",NA,NA
45083,Some Other Race Alone,NA,Regular high school diploma,"Spartanburg County, South Carolina",NA,NA
45083,Some Other Race Alone,NA,"Some college, no degree","Spartanburg County, South Carolina",NA,NA
45083,Some Other Race Alone,NA,Total Population,"Spartanburg County, South Carolina",NA,NA
47065,Some Other Race Alone,NA,"9th to 12th grade, no diploma","Hamilton County, Tennessee",NA,NA
47065,Some Other Race Alone,NA,Associate's degree,"Hamilton County, Tennessee",NA,NA
47065,Some Other Race Alone,NA,Bachelor's degree,"Hamilton County, Tennessee",NA,NA
47065,Some Other Race Alone,NA,GED or alternative credential,"Hamilton County, Tennessee",NA,NA
47065,Some Other Race Alone,NA,Graduate or professional degree,"Hamilton County, Tennessee",NA,NA
47065,Some Other Race Alone,NA,Less than 9th grade,"Hamilton County, Tennessee",NA,NA
47065,Some Other Race Alone,NA,Regular high school diploma,"Hamilton County, Tennessee",NA,NA
47065,Some Other Race Alone,NA,"Some college, no degree","Hamilton County, Tennessee",NA,NA
47065,Some Other Race Alone,NA,Total Population,"Hamilton County, Tennessee",NA,NA
37063,Two Or More Races,NA,"9th to 12th grade, no diploma","Durham County, North Carolina",NA,NA
37063,Two Or More Races,NA,Associate's degree,"Durham County, North Carolina",NA,NA
37063,Two Or More Races,NA,Bachelor's degree,"Durham County, North Carolina",NA,NA
37063,Two Or More Races,NA,GED or alternative credential,"Durham County, North Carolina",NA,NA
37063,Two Or More Races,NA,Graduate or professional degree,"Durham County, North Carolina",NA,NA
37063,Two Or More Races,NA,Less than 9th grade,"Durham County, North Carolina",NA,NA
37063,Two Or More Races,NA,Regular high school diploma,"Durham County, North Carolina",NA,NA
37063,Two Or More Races,NA,"Some college, no degree","Durham County, North Carolina",NA,NA
37063,Two Or More Races,NA,Total Population,"Durham County, North Carolina",NA,NA
37067,Two Or More Races,NA,"9th to 12th grade, no diploma","Forsyth County, North Carolina",NA,NA
37067,Two Or More Races,NA,Associate's degree,"Forsyth County, North Carolina",NA,NA
37067,Two Or More Races,NA,Bachelor's degree,"Forsyth County, North Carolina",NA,NA
37067,Two Or More Races,NA,GED or alternative credential,"Forsyth County, North Carolina",NA,NA
37067,Two Or More Races,NA,Graduate or professional degree,"Forsyth County, North Carolina",NA,NA
37067,Two Or More Races,NA,Less than 9th grade,"Forsyth County, North Carolina",NA,NA
37067,Two Or More Races,NA,Regular high school diploma,"Forsyth County, North Carolina",NA,NA
37067,Two Or More Races,NA,"Some college, no degree","Forsyth County, North Carolina",NA,NA
37067,Two Or More Races,NA,Total Population,"Forsyth County, North Carolina",NA,NA
37081,Two Or More Races,NA,"9th to 12th grade, no diploma","Guilford County, North Carolina",NA,NA
37081,Two Or More Races,NA,Associate's degree,"Guilford County, North Carolina",NA,NA
37081,Two Or More Races,NA,Bachelor's degree,"Guilford County, North Carolina",NA,NA
37081,Two Or More Races,NA,GED or alternative credential,"Guilford County, North Carolina",NA,NA
37081,Two Or More Races,NA,Graduate or professional degree,"Guilford County, North Carolina",NA,NA
37081,Two Or More Races,NA,Less than 9th grade,"Guilford County, North Carolina",NA,NA
37081,Two Or More Races,NA,Regular high school diploma,"Guilford County, North Carolina",NA,NA
37081,Two Or More Races,NA,"Some college, no degree","Guilford County, North Carolina",NA,NA
37081,Two Or More Races,NA,Total Population,"Guilford County, North Carolina",NA,NA
37119,Two Or More Races,12023,"9th to 12th grade, no diploma","Mecklenburg County, North Carolina",742,0.06171504616152375
37119,Two Or More Races,12023,Associate's degree,"Mecklenburg County, North Carolina",1440,0.11977043999001913
37119,Two Or More Races,12023,Bachelor's degree,"Mecklenburg County, North Carolina",3647,0.3033352740580554
37119,Two Or More Races,12023,GED or alternative credential,"Mecklenburg County, North Carolina",344,0.028611827330949014
37119,Two Or More Races,12023,Graduate or professional degree,"Mecklenburg County, North Carolina",1647,0.13698744073858438
37119,Two Or More Races,12023,Less than 9th grade,"Mecklenburg County, North Carolina",82,0.0068202611660983115
37119,Two Or More Races,12023,Regular high school diploma,"Mecklenburg County, North Carolina",1370,0.11394826582383764
37119,Two Or More Races,12023,"Some college, no degree","Mecklenburg County, North Carolina",2751,0.22881144473093237
37119,Two Or More Races,12023,Total Population,"Mecklenburg County, North Carolina",12023,1
37129,Two Or More Races,NA,"9th to 12th grade, no diploma","New Hanover County, North Carolina",NA,NA
37129,Two Or More Races,NA,Associate's degree,"New Hanover County, North Carolina",NA,NA
37129,Two Or More Races,NA,Bachelor's degree,"New Hanover County, North Carolina",NA,NA
37129,Two Or More Races,NA,GED or alternative credential,"New Hanover County, North Carolina",NA,NA
37129,Two Or More Races,NA,Graduate or professional degree,"New Hanover County, North Carolina",NA,NA
37129,Two Or More Races,NA,Less than 9th grade,"New Hanover County, North Carolina",NA,NA
37129,Two Or More Races,NA,Regular high school diploma,"New Hanover County, North Carolina",NA,NA
37129,Two Or More Races,NA,"Some college, no degree","New Hanover County, North Carolina",NA,NA
37129,Two Or More Races,NA,Total Population,"New Hanover County, North Carolina",NA,NA
37183,Two Or More Races,16732,"9th to 12th grade, no diploma","Wake County, North Carolina",382,0.02283050442266316
37183,Two Or More Races,16732,Associate's degree,"Wake County, North Carolina",1288,0.07697824527850824
37183,Two Or More Races,16732,Bachelor's degree,"Wake County, North Carolina",7610,0.45481711690174514
37183,Two Or More Races,16732,GED or alternative credential,"Wake County, North Carolina",619,0.03699497967965575
37183,Two Or More Races,16732,Graduate or professional degree,"Wake County, North Carolina",2368,0.14152522113315802
37183,Two Or More Races,16732,Less than 9th grade,"Wake County, North Carolina",310,0.018527372699019842
37183,Two Or More Races,16732,Regular high school diploma,"Wake County, North Carolina",1742,0.10411188142481473
37183,Two Or More Races,16732,"Some college, no degree","Wake County, North Carolina",2413,0.1442146784604351
37183,Two Or More Races,16732,Total Population,"Wake County, North Carolina",16732,1
45045,Two Or More Races,NA,"9th to 12th grade, no diploma","Greenville County, South Carolina",NA,NA
45045,Two Or More Races,NA,Associate's degree,"Greenville County, South Carolina",NA,NA
45045,Two Or More Races,NA,Bachelor's degree,"Greenville County, South Carolina",NA,NA
45045,Two Or More Races,NA,GED or alternative credential,"Greenville County, South Carolina",NA,NA
45045,Two Or More Races,NA,Graduate or professional degree,"Greenville County, South Carolina",NA,NA
45045,Two Or More Races,NA,Less than 9th grade,"Greenville County, South Carolina",NA,NA
45045,Two Or More Races,NA,Regular high school diploma,"Greenville County, South Carolina",NA,NA
45045,Two Or More Races,NA,"Some college, no degree","Greenville County, South Carolina",NA,NA
45045,Two Or More Races,NA,Total Population,"Greenville County, South Carolina",NA,NA
45083,Two Or More Races,NA,"9th to 12th grade, no diploma","Spartanburg County, South Carolina",NA,NA
45083,Two Or More Races,NA,Associate's degree,"Spartanburg County, South Carolina",NA,NA
45083,Two Or More Races,NA,Bachelor's degree,"Spartanburg County, South Carolina",NA,NA
45083,Two Or More Races,NA,GED or alternative credential,"Spartanburg County, South Carolina",NA,NA
45083,Two Or More Races,NA,Graduate or professional degree,"Spartanburg County, South Carolina",NA,NA
45083,Two Or More Races,NA,Less than 9th grade,"Spartanburg County, South Carolina",NA,NA
45083,Two Or More Races,NA,Regular high school diploma,"Spartanburg County, South Carolina",NA,NA
45083,Two Or More Races,NA,"Some college, no degree","Spartanburg County, South Carolina",NA,NA
45083,Two Or More Races,NA,Total Population,"Spartanburg County, South Carolina",NA,NA
47065,Two Or More Races,NA,"9th to 12th grade, no diploma","Hamilton County, Tennessee",NA,NA
47065,Two Or More Races,NA,Associate's degree,"Hamilton County, Tennessee",NA,NA
47065,Two Or More Races,NA,Bachelor's degree,"Hamilton County, Tennessee",NA,NA
47065,Two Or More Races,NA,GED or alternative credential,"Hamilton County, Tennessee",NA,NA
47065,Two Or More Races,NA,Graduate or professional degree,"Hamilton County, Tennessee",NA,NA
47065,Two Or More Races,NA,Less than 9th grade,"Hamilton County, Tennessee",NA,NA
47065,Two Or More Races,NA,Regular high school diploma,"Hamilton County, Tennessee",NA,NA
47065,Two Or More Races,NA,"Some college, no degree","Hamilton County, Tennessee",NA,NA
47065,Two Or More Races,NA,Total Population,"Hamilton County, Tennessee",NA,NA
37063,White Alone,120214,"9th to 12th grade, no diploma","Durham County, North Carolina",3657,0.030420749663100804
37063,White Alone,120214,Associate's degree,"Durham County, North Carolina",7948,0.06611542748764702
37063,White Alone,120214,Bachelor's degree,"Durham County, North Carolina",35241,0.2931522118887983
37063,White Alone,120214,GED or alternative credential,"Durham County, North Carolina",2378,0.019781389854759013
37063,White Alone,120214,Graduate or professional degree,"Durham County, North Carolina",31710,0.2637795930590447
37063,White Alone,120214,Less than 9th grade,"Durham County, North Carolina",7690,0.06396925482888849
37063,White Alone,120214,Regular high school diploma,"Durham County, North Carolina",14938,0.12426173324238442
37063,White Alone,120214,"Some college, no degree","Durham County, North Carolina",16652,0.13851963997537725
37063,White Alone,120214,Total Population,"Durham County, North Carolina",120214,1
37067,White Alone,174417,"9th to 12th grade, no diploma","Forsyth County, North Carolina",8791,0.050402197033546044
37067,White Alone,174417,Associate's degree,"Forsyth County, North Carolina",15719,0.09012309579914801
37067,White Alone,174417,Bachelor's degree,"Forsyth County, North Carolina",40854,0.23423175493214538
37067,White Alone,174417,GED or alternative credential,"Forsyth County, North Carolina",6564,0.037633946232305336
37067,White Alone,174417,Graduate or professional degree,"Forsyth County, North Carolina",24818,0.14229117574548353
37067,White Alone,174417,Less than 9th grade,"Forsyth County, North Carolina",7529,0.04316666379997362
37067,White Alone,174417,Regular high school diploma,"Forsyth County, North Carolina",35682,0.20457868212387553
37067,White Alone,174417,"Some college, no degree","Forsyth County, North Carolina",34460,0.19757248433352254
37067,White Alone,174417,Total Population,"Forsyth County, North Carolina",174417,1
37081,White Alone,210635,"9th to 12th grade, no diploma","Guilford County, North Carolina",9832,0.046677902532817436
37081,White Alone,210635,Associate's degree,"Guilford County, North Carolina",20308,0.09641322667173072
37081,White Alone,210635,Bachelor's degree,"Guilford County, North Carolina",59589,0.2829017019963444
37081,White Alone,210635,GED or alternative credential,"Guilford County, North Carolina",7017,0.033313551878842544
37081,White Alone,210635,Graduate or professional degree,"Guilford County, North Carolina",32113,0.15245804353502504
37081,White Alone,210635,Less than 9th grade,"Guilford County, North Carolina",5836,0.02770669641797422
37081,White Alone,210635,Regular high school diploma,"Guilford County, North Carolina",36241,0.17205592612813636
37081,White Alone,210635,"Some college, no degree","Guilford County, North Carolina",39699,0.1884729508391293
37081,White Alone,210635,Total Population,"Guilford County, North Carolina",210635,1
37119,White Alone,412181,"9th to 12th grade, no diploma","Mecklenburg County, North Carolina",13394,0.03249543283169287
37119,White Alone,412181,Associate's degree,"Mecklenburg County, North Carolina",31812,0.07717968562354888
37119,White Alone,412181,Bachelor's degree,"Mecklenburg County, North Carolina",153526,0.3724722876600329
37119,White Alone,412181,GED or alternative credential,"Mecklenburg County, North Carolina",6683,0.01621375075512942
37119,White Alone,412181,Graduate or professional degree,"Mecklenburg County, North Carolina",72536,0.17598094041210052
37119,White Alone,412181,Less than 9th grade,"Mecklenburg County, North Carolina",12325,0.029901912024086506
37119,White Alone,412181,Regular high school diploma,"Mecklenburg County, North Carolina",50336,0.12212110698940513
37119,White Alone,412181,"Some college, no degree","Mecklenburg County, North Carolina",71569,0.17363488370400382
37119,White Alone,412181,Total Population,"Mecklenburg County, North Carolina",412181,1
37129,White Alone,133726,"9th to 12th grade, no diploma","New Hanover County, North Carolina",5046,0.03773387374183031
37129,White Alone,133726,Associate's degree,"New Hanover County, North Carolina",14156,0.10585824746122668
37129,White Alone,133726,Bachelor's degree,"New Hanover County, North Carolina",41037,0.30687375678626444
37129,White Alone,133726,GED or alternative credential,"New Hanover County, North Carolina",4148,0.031018650075527572
37129,White Alone,133726,Graduate or professional degree,"New Hanover County, North Carolina",18871,0.1411169106979944
